restaurant_id,number_of_items,cuisine_type,order_hour,day_of_week,restaurant_load,historical_avg_prep_time,food_preparation_time
1027,4,Italian,23,Sun,High,10,29.9
1038,2,Italian,13,Thu,High,18,34.4
1060,1,South Indian,23,Fri,High,13,25.0
1007,2,Fast Food,23,Sat,Medium,18,21.3
1005,8,Chinese,9,Mon,Medium,18,35.9
1045,1,Chinese,17,Mon,Medium,22,31.8
1058,2,Indian,21,Thu,High,26,46.7
1031,8,Indian,18,Sun,Medium,30,53.3
1023,4,Indian,13,Tue,Medium,12,29.4
1042,7,Chinese,9,Mon,Medium,15,31.7
1010,4,Fast Food,15,Wed,High,29,41.0
1032,2,Chinese,11,Wed,Low,24,24.2
1053,1,Chinese,12,Fri,Medium,23,32.4
1030,3,Chinese,15,Mon,High,22,35.0
1039,4,Chinese,21,Sun,Medium,18,36.6
1031,4,Fast Food,18,Fri,High,24,37.6
1082,8,Indian,15,Mon,Medium,23,43.0
1100,6,Italian,19,Thu,Low,13,32.4
1002,3,Indian,21,Sat,High,20,44.3
1078,2,Indian,19,Sun,Low,11,24.9
1077,7,Italian,23,Mon,Medium,25,43.2
1093,1,Chinese,13,Sun,Medium,28,42.9
1012,6,Fast Food,11,Tue,Low,25,32.5
1039,2,Fast Food,22,Sun,Medium,16,24.8
1066,5,Indian,8,Sun,Medium,20,41.0
1096,7,Italian,19,Wed,Medium,21,41.2
1013,4,South Indian,14,Thu,High,13,37.6
1046,5,Chinese,15,Sat,Low,25,31.9
1027,4,Indian,16,Sat,Low,25,35.3
1017,4,Fast Food,9,Wed,Medium,16,21.8
1095,5,Italian,8,Sun,Medium,22,35.5
1098,7,Italian,11,Sat,High,14,40.4
1060,8,Indian,20,Fri,Low,10,33.6
1064,5,South Indian,12,Thu,High,14,28.9
1088,2,Fast Food,17,Tue,Medium,23,27.0
1035,6,Indian,19,Wed,Medium,20,44.3
1070,6,South Indian,8,Mon,Low,11,15.0
1083,5,Italian,12,Mon,Medium,27,41.5
1030,2,Chinese,13,Mon,Low,24,33.7
1071,8,Fast Food,10,Thu,Low,23,29.6
1074,6,Fast Food,19,Tue,Medium,22,33.2
1096,2,South Indian,22,Sat,High,11,23.5
1098,8,Indian,14,Tue,Medium,28,52.8
1063,2,Italian,21,Tue,Medium,17,28.3
1028,4,South Indian,13,Wed,Medium,26,42.9
1060,6,Chinese,11,Thu,Medium,24,40.1
1079,8,Chinese,10,Mon,High,29,53.5
1094,6,Chinese,12,Wed,Medium,30,48.6
1037,4,South Indian,10,Sat,Low,23,34.1
1093,5,Italian,17,Tue,Low,12,22.9
1022,4,Fast Food,16,Sun,Medium,26,31.5
1068,6,Indian,16,Mon,Medium,12,32.3
1020,6,Fast Food,13,Thu,Low,22,36.6
1096,7,Italian,20,Fri,High,27,53.6
1100,8,Fast Food,18,Tue,Medium,10,21.0
1068,5,South Indian,13,Tue,Medium,16,35.3
1091,4,Chinese,19,Tue,Low,14,20.7
1064,8,Italian,21,Tue,Medium,11,36.6
1017,1,Italian,11,Mon,High,26,42.3
1012,8,Fast Food,11,Thu,High,30,47.3
1022,1,South Indian,9,Wed,Low,19,20.5
1017,5,Fast Food,17,Mon,Low,13,17.3
1010,4,Fast Food,11,Thu,Medium,18,27.3
1065,4,Italian,15,Wed,Medium,30,42.5
1022,2,Fast Food,20,Tue,Medium,20,26.6
1090,6,Chinese,17,Thu,High,21,36.2
1082,3,Fast Food,9,Tue,Medium,21,25.7
1050,7,Chinese,16,Sun,Low,27,42.4
1014,8,Italian,21,Thu,High,13,36.3
1064,5,South Indian,8,Sat,Low,18,26.0
1047,3,Chinese,20,Fri,High,17,34.6
1029,8,South Indian,9,Tue,Medium,28,43.6
1076,3,South Indian,22,Tue,High,22,35.3
1036,5,Chinese,23,Tue,Low,11,19.7
1099,4,Italian,9,Sat,Low,28,39.0
1052,5,Indian,18,Mon,Medium,23,44.8
1076,8,South Indian,20,Wed,Medium,14,35.1
1007,3,South Indian,22,Tue,Medium,19,24.8
1029,6,Italian,21,Tue,High,26,56.5
1011,7,Italian,13,Mon,High,29,61.0
1033,7,Fast Food,22,Mon,Medium,25,33.4
1006,6,Italian,21,Fri,Low,26,46.4
1079,6,South Indian,23,Thu,Medium,10,18.3
1032,4,Chinese,14,Tue,Medium,30,54.8
1051,8,Indian,20,Thu,Medium,24,54.7
1075,1,Fast Food,22,Sun,High,26,36.4
1058,5,Chinese,22,Mon,Low,20,31.6
1087,7,Indian,10,Mon,Low,14,29.9
1026,6,Indian,18,Fri,Low,13,23.8
1098,5,Indian,16,Wed,High,30,53.6
1046,7,Chinese,12,Sat,Medium,18,41.7
1098,6,Fast Food,12,Sat,Medium,25,35.6
1029,8,Fast Food,18,Sat,Low,21,33.3
1004,7,Indian,19,Mon,Low,27,42.9
1081,4,Chinese,11,Tue,Low,12,19.1
1099,1,Indian,16,Fri,Medium,24,31.0
1013,1,Italian,15,Wed,Low,27,33.6
1039,6,Fast Food,19,Sun,Low,21,39.6
1015,7,South Indian,11,Sat,High,22,42.4
1029,4,Indian,11,Fri,Medium,10,25.5
1029,2,Italian,23,Mon,Medium,13,24.2
1075,5,Fast Food,9,Sat,Low,17,18.8
1032,5,Chinese,16,Wed,Medium,28,43.9
1002,3,Fast Food,10,Sun,Medium,30,33.0
1047,4,Chinese,11,Thu,Low,30,35.7
1078,7,Chinese,21,Sun,Low,14,31.9
1084,8,Indian,14,Wed,High,20,45.7
1022,8,Indian,17,Sun,High,26,57.7
1075,3,Fast Food,15,Tue,Low,26,23.6
1027,6,Italian,15,Sat,Medium,11,28.6
1067,7,Fast Food,23,Sat,High,10,29.6
1081,3,South Indian,11,Thu,Low,13,19.6
1056,1,Chinese,22,Sun,Medium,18,23.9
1092,5,Chinese,14,Thu,High,11,35.5
1093,7,Indian,17,Sun,High,12,37.9
1021,3,Italian,8,Sat,Medium,15,25.4
1047,1,Indian,23,Tue,Low,22,28.9
1080,4,South Indian,13,Sun,Low,24,44.4
1059,3,Fast Food,13,Thu,High,20,35.0
1084,6,Fast Food,13,Mon,High,19,37.0
1006,6,Italian,23,Sat,Medium,12,28.6
1019,6,Indian,19,Wed,High,29,58.2
1057,7,Indian,9,Wed,Medium,18,36.6
1069,8,South Indian,15,Tue,Medium,19,33.2
1003,8,Fast Food,21,Mon,High,30,48.3
1001,5,Indian,22,Thu,Medium,21,37.1
1058,3,Italian,23,Sun,Medium,17,26.6
1038,4,Fast Food,22,Sat,Low,30,34.0
1015,3,South Indian,12,Wed,Medium,30,43.3
1034,5,Italian,23,Wed,Medium,30,41.5
1061,1,Chinese,12,Wed,Low,26,31.0
1035,5,South Indian,9,Wed,High,14,27.9
1064,6,Italian,23,Fri,Medium,17,35.4
1025,7,Indian,11,Tue,High,27,52.3
1024,1,Chinese,19,Thu,Low,20,28.3
1012,7,South Indian,16,Sat,Medium,19,35.8
1018,6,Indian,16,Sat,Low,24,41.7
1015,2,Chinese,13,Sat,High,15,36.7
1080,5,Fast Food,18,Thu,Low,28,37.7
1027,5,Indian,22,Tue,Medium,26,39.2
1072,4,Italian,16,Mon,High,19,40.1
1060,3,South Indian,11,Sun,Medium,14,22.7
1046,1,Chinese,22,Sun,High,25,38.1
1089,8,Indian,18,Tue,High,21,44.5
1017,7,Fast Food,8,Wed,Low,30,36.1
1093,1,South Indian,9,Sun,Low,14,17.3
1053,4,South Indian,20,Wed,Low,30,45.5
1008,4,Indian,8,Tue,Low,10,20.6
1079,7,Fast Food,15,Tue,High,11,31.3
1027,8,Chinese,16,Thu,High,14,37.4
1046,3,Indian,23,Thu,Low,28,39.2
1050,7,Chinese,17,Fri,Medium,24,41.3
1071,7,South Indian,19,Sat,Medium,10,31.2
1003,6,Chinese,13,Fri,Low,20,39.0
1093,8,Fast Food,9,Sat,Medium,27,47.9
1064,3,Italian,13,Wed,Medium,12,29.3
1044,5,Fast Food,16,Fri,Medium,18,28.5
1053,6,Chinese,19,Fri,Medium,13,36.6
1024,2,Indian,10,Mon,Medium,22,30.8
1060,8,South Indian,16,Tue,Low,18,29.2
1003,3,Italian,9,Thu,High,12,28.5
1020,4,Indian,18,Fri,Medium,25,43.4
1046,6,Indian,12,Thu,High,17,39.7
1015,3,Fast Food,18,Sat,Medium,16,25.3
1025,1,Chinese,9,Fri,High,26,37.0
1094,7,Fast Food,14,Sat,High,25,50.5
1078,2,Chinese,18,Fri,Medium,30,36.0
1071,5,Fast Food,17,Sun,Medium,27,39.6
1017,7,Indian,22,Wed,High,25,51.2
1084,1,South Indian,16,Mon,Medium,24,24.3
1100,1,Chinese,14,Sat,High,11,25.3
1009,2,Italian,19,Tue,High,29,42.3
1038,5,Italian,12,Tue,Medium,13,31.4
1048,4,Indian,22,Wed,Low,14,20.4
1060,6,Fast Food,11,Wed,Low,16,22.9
1063,8,Fast Food,19,Sun,High,24,55.8
1086,5,Indian,11,Tue,Medium,26,42.0
1002,8,Italian,22,Sat,Low,19,38.9
1088,3,Italian,17,Tue,Medium,29,36.9
1072,1,Fast Food,15,Mon,Medium,18,19.8
1011,3,Chinese,17,Fri,Low,25,27.4
1064,4,South Indian,20,Mon,Low,12,17.5
1077,3,Chinese,17,Sun,Medium,18,30.6
1081,5,Italian,21,Sun,Low,17,36.0
1072,3,Chinese,17,Tue,High,16,28.8
1021,4,South Indian,17,Fri,Medium,26,34.0
1018,4,Chinese,17,Tue,High,14,29.6
1094,4,Chinese,8,Mon,High,16,30.0
1064,5,Chinese,12,Mon,Medium,22,37.2
1082,4,Chinese,21,Sat,Medium,27,47.5
1095,1,Indian,9,Sat,Medium,23,38.7
1038,7,Italian,23,Mon,Medium,27,43.5
1032,4,South Indian,20,Fri,Medium,12,27.4
1011,3,Italian,18,Sun,High,26,44.9
1045,6,Indian,16,Sat,Medium,28,46.7
1089,3,Indian,14,Sat,High,16,34.4
1033,6,Indian,23,Thu,Low,30,44.1
1041,3,Indian,17,Thu,Low,13,27.4
1008,5,Chinese,15,Sat,High,24,48.0
1011,3,Italian,13,Tue,Medium,17,38.3
1086,5,Fast Food,16,Fri,Medium,25,35.7
1051,5,South Indian,13,Wed,Medium,10,26.5
1088,4,Indian,14,Sat,Low,25,44.0
1041,1,Italian,14,Thu,Medium,11,26.0
1017,6,Indian,23,Fri,Low,11,19.0
1076,4,Indian,16,Fri,Medium,17,31.5
1046,4,Indian,18,Thu,Medium,21,33.9
1032,7,Indian,15,Fri,High,20,48.0
1079,5,Indian,20,Fri,Medium,15,36.1
1080,5,South Indian,8,Thu,Low,28,28.6
1054,6,Italian,11,Mon,Medium,27,44.1
1086,3,Indian,14,Sat,Low,14,23.2
1092,3,Indian,18,Tue,Low,24,35.2
1020,8,Indian,15,Wed,Low,17,31.1
1033,4,Indian,14,Tue,Medium,15,29.8
1074,8,Chinese,19,Mon,Low,21,38.1
1040,2,Chinese,10,Sun,Medium,28,35.9
1032,2,Fast Food,22,Mon,High,21,28.1
1097,8,Indian,11,Fri,Medium,21,38.8
1002,3,Fast Food,19,Tue,Low,18,22.5
1097,2,South Indian,14,Mon,Low,19,22.0
1033,7,Fast Food,15,Tue,Medium,26,36.8
1077,3,Italian,14,Mon,High,27,51.7
1030,5,Chinese,13,Wed,Low,25,37.7
1033,4,Chinese,16,Mon,High,13,31.1
1077,1,Indian,16,Tue,Medium,27,31.0
1026,4,Indian,18,Fri,Medium,12,26.9
1022,8,South Indian,20,Tue,High,25,55.8
1066,3,South Indian,14,Thu,Medium,23,40.7
1038,8,Italian,15,Tue,High,18,43.0
1090,7,Indian,13,Wed,Medium,15,40.6
1046,3,Indian,8,Sat,Medium,13,23.6
1015,4,South Indian,8,Wed,Medium,11,20.0
1098,7,South Indian,23,Wed,Medium,19,32.2
1044,7,South Indian,13,Mon,Medium,20,41.6
1049,7,Chinese,9,Wed,Low,16,27.0
1075,6,Fast Food,21,Tue,Low,14,26.9
1061,3,Fast Food,15,Sat,Medium,13,27.8
1067,2,Indian,8,Sun,Medium,15,29.5
1006,2,Chinese,20,Fri,High,11,32.8
1009,3,South Indian,9,Sun,Medium,11,18.8
1006,3,Indian,15,Wed,Medium,25,36.1
1073,6,Chinese,23,Tue,Low,22,33.5
1095,2,Italian,19,Mon,High,30,48.8
1032,3,Chinese,13,Mon,Medium,16,35.9
1041,3,Indian,19,Fri,High,14,33.2
1076,8,Fast Food,17,Fri,High,26,45.4
1008,6,South Indian,9,Tue,Low,22,24.5
1072,6,Italian,9,Fri,Medium,24,41.1
1050,4,Chinese,18,Fri,High,12,29.7
1092,6,Indian,21,Mon,Low,13,30.6
1062,1,Indian,23,Tue,Medium,24,33.0
1084,2,South Indian,14,Sat,High,27,44.9
1062,4,Indian,12,Fri,Medium,12,21.5
1007,1,Indian,12,Tue,High,16,25.8
1075,3,South Indian,15,Wed,High,17,27.8
1084,8,Italian,19,Mon,Medium,20,40.5
1080,8,Fast Food,23,Sat,Low,18,26.4
1004,3,Fast Food,19,Mon,Medium,29,35.9
1006,4,Chinese,14,Mon,Low,21,32.1
1058,6,Italian,19,Thu,High,14,40.2
1022,7,Chinese,21,Tue,High,10,32.9
1026,8,Fast Food,16,Wed,Medium,23,33.6
1003,7,South Indian,11,Fri,Medium,12,25.8
1041,3,Indian,17,Wed,Low,24,32.7
1060,7,Fast Food,11,Tue,High,19,32.0
1014,5,Italian,9,Mon,Medium,19,31.4
1075,4,Fast Food,10,Thu,High,12,26.1
1082,1,Italian,8,Tue,Medium,15,19.4
1012,4,Italian,8,Sat,High,14,30.5
1087,2,Italian,14,Sat,Medium,28,44.3
1012,6,Chinese,21,Tue,Medium,23,40.3
1013,6,South Indian,23,Fri,Medium,26,31.5
1025,4,Fast Food,21,Wed,High,21,37.8
1045,3,South Indian,12,Wed,Medium,18,29.0
1019,3,Indian,10,Fri,Medium,12,23.3
1055,5,Fast Food,14,Thu,Low,27,39.1
1100,5,South Indian,21,Mon,Low,13,27.9
1045,6,South Indian,9,Sun,Medium,23,37.2
1008,5,Indian,10,Sun,Low,15,35.1
1093,8,Italian,8,Mon,Low,24,40.4
1053,8,Fast Food,23,Sat,Medium,26,43.7
1055,1,Fast Food,15,Thu,Low,14,8.0
1032,5,Indian,9,Fri,High,15,30.4
1051,1,Italian,22,Sun,Medium,30,36.5
1044,5,Fast Food,14,Tue,Medium,14,29.8
1082,6,Fast Food,18,Wed,Low,28,38.9
1070,6,Fast Food,16,Tue,Medium,23,33.7
1018,1,Italian,13,Wed,Medium,13,25.1
1083,4,Indian,9,Tue,High,14,35.1
1022,6,Fast Food,9,Fri,High,20,38.9
1037,4,South Indian,16,Fri,Low,11,12.8
1096,3,Italian,17,Thu,Medium,11,26.3
1056,8,Chinese,15,Tue,Low,29,42.3
1059,1,Indian,21,Tue,High,21,42.1
1003,7,South Indian,21,Thu,High,25,47.4
1028,6,Fast Food,21,Thu,Medium,26,43.9
1074,2,Chinese,16,Fri,Medium,13,16.3
1035,3,Indian,11,Fri,High,23,42.8
1061,4,Italian,11,Sat,Medium,16,33.1
1093,6,Chinese,22,Tue,Medium,24,34.1
1054,1,Chinese,22,Fri,High,25,39.6
1063,7,South Indian,23,Sun,Medium,17,32.7
1079,5,Indian,9,Fri,Medium,11,29.4
1097,7,South Indian,21,Tue,High,28,54.0
1007,2,South Indian,17,Thu,Medium,10,12.9
1076,4,Fast Food,8,Tue,Medium,13,16.2
1049,3,Italian,17,Sun,Low,30,51.1
1094,7,Chinese,20,Mon,Medium,20,48.5
1085,1,Indian,11,Tue,Low,19,22.2
1031,2,Italian,17,Mon,Medium,27,36.9
1058,1,Italian,17,Tue,Medium,10,20.4
1061,6,Indian,18,Sun,High,26,46.9
1024,5,Italian,15,Mon,Medium,25,41.1
1020,3,Fast Food,9,Mon,High,21,33.4
1037,1,Italian,20,Sun,Medium,25,40.9
1004,4,Fast Food,19,Tue,High,18,38.4
1092,6,Chinese,18,Sat,Medium,26,44.3
1020,6,Chinese,15,Fri,Medium,12,30.1
1060,3,South Indian,8,Wed,Low,27,32.1
1024,6,Fast Food,22,Fri,Medium,24,29.2
1050,4,Chinese,8,Mon,Medium,24,38.0
1049,1,Italian,11,Tue,Medium,25,35.7
1051,3,Indian,14,Tue,High,29,49.9
1096,8,Indian,16,Tue,High,10,31.4
1036,6,Fast Food,23,Tue,High,10,27.4
1098,6,South Indian,12,Sat,Medium,13,30.7
1100,4,Italian,9,Wed,High,22,40.1
1066,5,Fast Food,19,Thu,High,13,31.6
1079,5,Indian,14,Mon,Low,17,36.0
1034,7,Fast Food,18,Wed,Medium,22,34.5
1036,6,Italian,9,Fri,Low,17,27.4
1006,8,Chinese,16,Thu,Low,23,32.6
1039,1,Italian,16,Thu,Low,10,11.4
1042,3,Chinese,10,Tue,Low,18,26.1
1058,6,Chinese,20,Wed,Medium,10,28.8
1012,2,Chinese,23,Fri,Medium,16,26.3
1003,3,Fast Food,15,Tue,Medium,29,29.2
1018,7,Indian,18,Tue,High,22,42.6
1040,5,Fast Food,11,Sun,High,24,36.8
1021,8,Indian,10,Sun,High,18,46.8
1015,6,Italian,8,Sun,Medium,25,49.2
1097,4,South Indian,12,Sat,Medium,26,45.9
1099,2,Italian,20,Mon,Medium,18,34.8
1026,6,Fast Food,21,Thu,Low,15,19.9
1008,8,Fast Food,18,Fri,Low,29,36.1
1100,7,Indian,11,Thu,Medium,21,30.5
1094,1,Fast Food,8,Wed,High,25,31.3
1087,2,Chinese,17,Mon,Low,30,38.5
1042,7,Fast Food,23,Tue,Low,24,34.0
1044,6,Indian,15,Mon,Low,16,23.5
1014,1,Indian,15,Tue,Medium,19,31.0
1078,2,Chinese,20,Sun,Medium,13,32.2
1002,1,Indian,15,Mon,Medium,12,24.4
1037,1,South Indian,10,Tue,Low,27,31.1
1069,2,Italian,13,Thu,Medium,10,22.0
1038,2,Fast Food,19,Sun,Low,22,23.0
1041,1,South Indian,19,Sun,Medium,27,43.3
1062,7,Fast Food,14,Sun,Low,17,34.9
1060,8,South Indian,23,Thu,High,20,36.5
1014,5,Fast Food,16,Thu,Medium,19,24.1
1089,2,Chinese,12,Thu,Medium,13,17.8
1084,6,Indian,16,Sun,Medium,13,35.0
1002,3,Indian,23,Mon,Medium,13,24.4
1070,4,Chinese,13,Tue,Low,21,32.4
1017,1,South Indian,17,Thu,Medium,17,20.5
1089,1,Italian,23,Mon,Medium,22,25.4
1028,4,South Indian,17,Tue,Medium,17,30.1
1066,5,Indian,17,Sun,Medium,30,45.8
1035,4,Italian,11,Mon,High,12,32.7
1005,2,Fast Food,20,Sun,High,21,32.4
1065,4,Italian,23,Sat,Low,27,36.7
1040,1,South Indian,8,Thu,Medium,24,34.7
1076,4,Chinese,8,Wed,Low,23,30.9
1056,3,Fast Food,21,Mon,Medium,18,25.9
1036,6,South Indian,17,Thu,Medium,14,25.9
1045,2,Fast Food,12,Fri,Low,24,20.0
1023,4,Italian,20,Tue,High,17,40.6
1047,1,Indian,21,Sat,Medium,12,30.5
1031,7,South Indian,10,Thu,Medium,21,37.4
1011,6,Chinese,12,Fri,Low,14,24.6
1010,2,Italian,12,Mon,Medium,18,28.4
1067,1,South Indian,8,Mon,High,29,34.6
1014,5,Chinese,21,Fri,Medium,12,31.1
1080,3,South Indian,15,Sat,High,17,34.7
1074,8,Italian,12,Fri,Low,30,46.2
1093,5,South Indian,12,Tue,Medium,22,32.3
1010,8,Fast Food,16,Mon,High,17,33.1
1076,3,Italian,15,Fri,Medium,14,20.5
1094,4,South Indian,23,Wed,Low,16,26.6
1001,2,Indian,20,Wed,Medium,14,28.4
1005,4,South Indian,8,Fri,Medium,18,26.9
1020,3,Fast Food,10,Tue,Medium,14,16.8
1008,3,Chinese,19,Mon,High,17,33.5
1043,3,Chinese,14,Wed,High,21,38.8
1076,8,Chinese,8,Fri,Medium,13,35.0
1001,6,Indian,8,Sun,Low,18,35.5
1057,1,Fast Food,12,Fri,Medium,23,26.3
1064,2,Italian,16,Thu,High,28,44.5
1084,4,Chinese,13,Fri,High,22,49.8
1028,4,Fast Food,17,Tue,Low,12,14.3
1037,5,South Indian,9,Wed,Medium,13,23.7
1047,8,Indian,18,Thu,Medium,10,31.7
1076,3,Fast Food,23,Wed,Low,10,12.3
1037,7,Fast Food,16,Wed,Medium,20,31.5
1049,3,Italian,23,Tue,Medium,25,32.7
1044,3,Fast Food,13,Fri,Low,13,19.0
1056,7,Italian,12,Tue,High,16,40.2
1028,4,Indian,12,Fri,High,21,40.2
1079,5,Indian,22,Thu,High,15,29.5
1006,1,South Indian,19,Tue,Low,29,30.0
1061,7,Italian,10,Tue,Medium,18,37.8
1020,8,Italian,21,Sun,Medium,17,43.3
1078,6,Chinese,23,Sat,Medium,23,47.5
1002,2,Chinese,13,Mon,Medium,24,40.6
1073,8,South Indian,22,Tue,High,30,48.6
1037,7,Indian,22,Sat,Low,14,34.7
1020,1,Chinese,20,Mon,High,24,44.6
1026,4,Fast Food,23,Sun,High,15,27.9
1029,6,Indian,11,Fri,High,10,31.5
1001,6,Fast Food,20,Fri,High,29,47.2
1035,6,Italian,19,Fri,Medium,18,35.4
1070,3,Indian,17,Sat,High,13,37.1
1059,2,South Indian,21,Sat,Medium,11,17.8
1069,4,Italian,22,Mon,High,15,30.2
1033,4,Italian,9,Fri,Low,11,17.9
1051,6,Fast Food,23,Wed,Low,12,18.3
1078,4,Italian,20,Tue,Medium,16,29.5
1012,2,Chinese,10,Sat,Medium,29,43.7
1020,2,Indian,16,Sat,Medium,26,33.1
1053,5,Chinese,18,Sat,Medium,18,28.5
1088,7,Fast Food,18,Mon,High,18,34.8
1043,7,Fast Food,16,Fri,Medium,28,35.7
1098,5,Indian,13,Wed,Medium,14,34.6
1089,1,Italian,17,Tue,Low,15,15.6
1050,7,South Indian,17,Tue,Medium,27,45.0
1029,2,Fast Food,21,Fri,Medium,10,14.8
1057,2,Indian,16,Wed,Medium,26,39.9
1039,7,South Indian,11,Mon,Low,23,36.5
1095,2,Italian,18,Sat,Low,24,29.3
1056,5,Fast Food,12,Sat,Medium,14,26.9
1043,6,Indian,17,Sun,Medium,26,46.2
1050,6,Indian,13,Fri,Medium,30,54.2
1023,4,Indian,20,Tue,High,30,55.0
1044,8,Fast Food,22,Sat,Medium,20,37.5
1038,8,South Indian,16,Sun,Medium,19,39.6
1084,6,Indian,20,Tue,Medium,26,50.5
1023,3,Italian,23,Tue,Low,10,19.9
1045,5,Indian,12,Fri,Medium,14,29.4
1052,2,South Indian,15,Thu,Medium,25,33.4
1080,7,Fast Food,18,Sun,Medium,16,33.4
1050,6,Indian,8,Thu,High,21,47.6
1008,5,Indian,12,Thu,Low,17,32.3
1085,6,Italian,17,Sun,High,27,53.9
1001,1,Italian,8,Wed,Medium,10,15.6
1008,2,Indian,17,Fri,Medium,29,34.7
1029,1,Indian,21,Sun,High,21,43.5
1096,2,Italian,13,Tue,High,13,33.3
1005,5,South Indian,14,Sun,Medium,21,39.8
1086,4,Chinese,19,Sat,High,10,30.2
1047,6,Chinese,21,Sun,Medium,10,37.8
1034,6,Indian,12,Wed,Medium,12,30.1
1065,3,Italian,8,Thu,Low,30,32.8
1055,7,Fast Food,13,Mon,Low,21,33.2
1090,1,Fast Food,17,Wed,High,30,31.8
1043,6,Chinese,12,Wed,Low,22,34.8
1074,5,South Indian,13,Fri,Low,22,40.6
1030,4,Chinese,23,Sat,High,30,48.6
1082,7,Indian,23,Wed,Low,18,32.3
1017,5,South Indian,18,Sun,Low,27,37.2
1026,1,Fast Food,17,Sat,Medium,10,13.1
1008,3,Italian,22,Fri,Medium,15,23.1
1047,6,Italian,14,Sun,High,14,46.9
1076,5,Indian,14,Mon,Medium,13,33.6
1091,7,Chinese,9,Tue,Medium,15,31.8
1072,2,Indian,22,Tue,Medium,12,20.9
1089,4,Italian,19,Thu,Medium,26,39.4
1046,7,Fast Food,10,Thu,Medium,20,34.4
1068,5,Italian,19,Mon,High,13,41.3
1033,4,South Indian,23,Tue,Medium,29,33.6
1001,6,Italian,13,Thu,Medium,10,32.9
1019,2,Italian,10,Sat,Low,13,23.2
1031,3,South Indian,9,Wed,Medium,12,24.3
1080,7,Chinese,11,Fri,Low,19,35.2
1014,3,Italian,12,Sun,Medium,10,31.3
1053,2,Indian,18,Thu,High,13,28.8
1048,4,Italian,17,Mon,Medium,28,43.2
1069,6,Indian,16,Sun,Low,10,25.8
1090,5,South Indian,10,Tue,High,25,39.6
1062,2,Italian,10,Mon,Low,28,34.7
1092,1,South Indian,13,Fri,Medium,29,41.8
1066,4,South Indian,12,Fri,Medium,30,41.2
1064,3,Chinese,13,Mon,Low,27,32.4
1070,7,Italian,14,Thu,High,11,34.3
1063,2,Indian,18,Thu,Low,15,22.9
1073,3,Indian,23,Tue,High,30,45.3
1033,4,Italian,10,Sat,Low,10,22.3
1041,3,Chinese,22,Tue,Low,28,34.8
1089,2,Chinese,20,Wed,Low,14,22.3
1048,4,Chinese,12,Sat,Low,11,20.4
1013,1,Indian,15,Sun,Medium,10,20.4
1073,2,South Indian,23,Wed,Medium,25,33.4
1077,5,Chinese,11,Tue,High,30,49.4
1031,8,Indian,17,Sat,Low,11,28.0
1075,6,Indian,9,Sat,Medium,13,32.8
1068,2,South Indian,11,Wed,Medium,12,15.4
1098,4,Italian,9,Mon,Medium,26,39.7
1004,7,Italian,10,Thu,Medium,24,40.2
1019,6,Chinese,11,Sat,Medium,19,39.0
1070,2,Chinese,11,Sun,Low,21,26.9
1098,1,South Indian,17,Sun,High,21,37.2
1082,7,Chinese,16,Sat,Medium,29,52.6
1013,1,South Indian,23,Wed,Medium,16,22.1
1023,5,Indian,17,Sat,Low,19,31.9
1083,7,Chinese,13,Wed,Low,14,28.8
1075,3,Indian,16,Mon,Medium,29,43.3
1001,8,Fast Food,11,Sun,Low,29,41.2
1088,7,South Indian,16,Sat,Low,20,34.7
1054,6,Fast Food,18,Fri,High,11,24.6
1071,7,Chinese,20,Tue,Medium,25,42.5
1089,4,Indian,16,Sun,Medium,21,40.4
1085,8,Chinese,13,Mon,Low,25,44.1
1015,4,Fast Food,12,Fri,High,13,18.6
1065,3,Chinese,10,Sun,Low,11,19.0
1076,7,Italian,21,Mon,High,19,42.5
1071,1,Fast Food,22,Thu,High,22,29.6
1015,1,Chinese,12,Mon,Medium,28,35.2
1021,2,Indian,22,Mon,High,24,43.1
1019,5,Chinese,10,Thu,Medium,10,18.6
1060,6,Indian,12,Sat,Low,26,46.1
1093,8,Italian,12,Tue,Low,29,46.0
1089,5,Chinese,9,Fri,Medium,13,21.9
1033,7,Italian,21,Sun,Low,29,56.1
1049,5,Fast Food,23,Wed,Medium,18,25.6
1096,2,Indian,21,Tue,Low,15,22.0
1035,5,Fast Food,16,Sun,High,12,31.1
1044,8,Indian,22,Mon,Medium,11,28.1
1090,3,Italian,14,Wed,Medium,27,45.9
1011,2,South Indian,21,Thu,High,28,44.0
1099,3,Chinese,13,Tue,Low,16,25.4
1072,7,Italian,12,Sat,Medium,12,28.7
1078,2,Indian,22,Fri,High,27,38.5
1074,7,Indian,11,Tue,Low,29,44.1
1066,7,Indian,15,Tue,Medium,29,42.7
1046,5,Indian,9,Sat,Medium,28,48.1
1009,3,Chinese,15,Wed,High,18,30.8
1003,7,Fast Food,8,Thu,Medium,25,35.4
1085,3,South Indian,23,Sat,Medium,15,28.1
1026,3,Chinese,17,Sun,High,30,46.8
1072,2,Indian,8,Thu,Low,21,30.3
1048,4,Chinese,10,Sat,High,15,28.0
1066,5,Italian,12,Tue,High,22,43.4
1070,7,Indian,21,Thu,High,14,42.7
1028,3,South Indian,13,Wed,High,22,38.4
1093,6,Indian,11,Wed,Medium,29,48.6
1026,4,South Indian,23,Fri,High,16,33.0
1025,7,South Indian,14,Thu,Medium,21,42.3
1012,6,Fast Food,14,Fri,Medium,30,44.0
